no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
681,12,1,HD,2,Failure to pass on skills and knowledge,技術や知識の伝承ができていない
682,12,1,BP,4,I wonder how much you think about after-service repairs.,アフターサービス修理の事をどれだけ考えているか疑問
683,12,1,BP,4,The design department is inconveniencing each department because of the schedule-first product development.,日程優先の製品加発のため、設計部が各部署に迷惑かけている
684,12,1,BP,4,There's a lot of work to be done backwards.,後戻りの仕事が多い
685,12,1,CM,4,Some of the design methods have not been established.,設計手法が確立していない部分がある
686,12,1,IT,4,I want the database of repair parts to be sucked out of production control (not shared).,修理部材のデータベースを生産管理から吸い出して欲しい（共有できていない）
687,12,1,IT,3,There are no guidelines/procedures on how to store 3D.,3Dはどのように保管するか指針・手順がない
688,12,1,IT,3,The development documentation is not data-intensive,開発文書がデータ化されていない
689,12,1,IT,3,There is no rational system of document control.,文書管理の合理的なシステムがない
690,12,1,IT,3,Lack of information sharing between departments,部署間の情報共有が不足
691,12,1,BP,3,"There are no rules on how to manage the original data of past review materials, handouts, and approval documents (rules on how to manage the server are not followed)",過去の検討資料・配布資料・承認書類の元データの管理方法のルールがない（サーバ管理方法のルールが守られていない）
692,12,1,IT,3,There is no way to manage the 3D data.,3Dデータの管理方法がない
693,12,1,IT,3,"How to manage the old assets, the drawings to date",昔の資産、今までの図面の管理をどうするか
694,12,1,IT,3,Insufficient control of the raw data in the drawings,図面の生データの管理不十分
695,12,1,IT,4,"There's a lot of accounting code, production code, project code (development code), etc.",経理コード、生産コード、プロジェクトコード（開発コード）などがたくさんある
696,12,1,IT,3,I can't track common parts or similar parts.,共有部品、類似部品が追えない
697,12,1,IT,4,An inquiry comes in because there is a part registered in the ledger with a number different from the part number.,部品番号と異なる番号で台帳登録されている部品があって問い合わせが来る
698,12,1,IT,3,Searching for specifications is difficult because you have to check the number online and look at the original for content.,仕様書の検索は番号をオンラインで確認し、内容は原本を見なくてはならなず、やりづらい
699,12,1,IT,4,I want to make a request for approval to the Quality Assurance Division and Production Engineering Group electronically.,品質保証統括部、生産技術グループにも承認依頼書を電子でやりたい（てきていない）
700,12,1,CM,4,The concept of standard and common parts differs between design and production.,標準部品・共通部品の考え方が設計と生産で異なる
701,12,1,IT,4,Who maintains and manages the BOM and document management system?,BOM、文書管理システムでの保守・管理者は？
702,12,1,IT,3,It's hard to rewrite old drawings.,古い図面の書き換えが大変
703,12,1,BP,4,Weak management coordination (between upper and lower management),マネジメント間の連携が弱い（上下間）
704,12,1,CM,5,Global Operations,グローバルなオペレーション
705,12,1,BP,4,The process for product recall is not in place.,製品回収のプロセス等が整っていない
706,12,1,HD,4,Lack of elemental development (technology),要素開発不足（技術）
707,12,1,BP,4,Administration's ideas are working negatively on development activities.,管理部の考えが開発活動にネガティブに働いている
708,12,1,IT,4,The quality system does not fit the QSR,QSRにフィットした品質システムになっていない
709,12,1,CM,5,Limitations on Funding,Fundingに制限
710,12,1,CM,5,There is a fundamental gap between top management and Japanese organizations,Topマネージメントと日本の組織に根本的な考え方にギャップがある
711,12,1,HD,4,There is no rational system of educational management.,教育管理の合理的なシステムがない
712,12,1,HD,3,We don't have enough people.,人が足りない
713,12,1,HD,3,Lack of human resource development.,人材育成に欠けている
714,12,2,IT,5,Clarify product life spans and reduce the number of documents and records to be managed.,製品ライフスパンを明確にし管理すべき文書・記録の数を減らす
715,12,2,CM,5,To know that the requirements (VOC) match the product specifications.,要件（VOC）と製品仕様がマッチしている事がわかるようにする
716,12,2,BP,4,Set up a system that allows for clear requirements during development.,開発時の要件が明確にできる仕組みを整える
717,12,2,CM,5,Realize portfolio management in response to VOCs to develop and manufacture products that meet the needs of the market.,VOCに対応したポートフォリオ管理を実現し、マーケットに対応した製品開発／製造を実現する
718,12,2,CM,3,Market needs are also in a state where regulatory requirements are consistently coming in as input and the design can start.,マーケットニーズがまた規制要件が着実にインプットとして入ってきて設計がスタートできる状態
719,12,2,BP,4,"visibility of the project, including in-process",仕掛中も含めてProjectの見えるかをする
720,12,2,BP,5,"Alignment of design, product certification, technology and production awareness at the start of development",開発スタート時点で設計・品証・技術・生産の認識が整合されること
721,12,2,BP,4,Project and program management can be managed in a matrix way,プロジェクト、プログラムマネージメントがマトリックス的に管理できる
722,12,2,BP,4,"You'll be notified of what needs to be done and when to do it, by following a schedule and avoiding delays.",スケジュールに従いやるべき事とタイミングが通知され遅延防止
723,12,2,CM,4,There should be a development management tool to manage tasks from conception to commercialization (common across the globe).,発想から製品化までのタスクを管理出来る開発マネジメントツールがあるべき（Globalで共通の）
724,12,2,CM,5,"A state in which marketing, design, proof-of-quality, production, service, etc., are integrated and design control flows smoothly.",マーケティング、設計、品証、生産、サービス等が一体となってデザインコントロールがスムーズに流れている状態
725,12,2,CM,4,KPIs are automatically retrieved to help management and daily meetings,KPIが自動的に取り出せ、マネージメントや日々のミーティングの助けとなる
